gvkey,fyear,tic,current_ratio,debt_to_equity,debt_ratio,interest_coverage,roa,roe,asset_turnover,market_to_book,cash_flow_to_liabilities,label
179534,2024,V,1.28344,1.45316,0.5859,37.70203,0.2089,0.51811,0.38013,14.27955,0.36028,0
160225,2024,MA,1.02622,6.40956,0.8645,25.46749,0.26776,1.9852,0.58582,74.21511,0.35558,0
4503,2024,XOM,1.3084,0.69346,0.40326,17.45246,0.07427,0.12772,0.74811,1.77567,0.30088,0
12142,2024,ORCL,0.75296,7.20708,0.87545,5.01705,0.07391,0.60843,0.34093,22.7198,0.14126,0
10903,2024,UNH,0.82663,2.11193,0.65606,8.266,0.04829,0.15546,1.34196,4.99538,0.12369,0
5680,2024,HD,1.10544,13.47575,0.93092,9.27445,0.15404,2.22982,1.65955,61.67291,0.22139,0
29028,2024,COST,0.96566,1.95618,0.66173,54.94083,0.1055,0.31187,3.64384,16.74019,0.24539,0
8762,2024,PG,0.7348,1.42976,0.58684,21.93405,0.12159,0.29624,0.68676,7.73951,0.27636,0
147579,2024,NFLX,1.21803,1.16745,0.53863,14.49441,0.16244,0.35208,0.72722,15.40879,0.25483,0
6266,2024,JNJ,1.11073,1.51929,0.60306,26.31775,0.0781,0.19675,0.49317,4.86906,0.22342,0
157855,2024,CRM,1.06244,0.68257,0.40567,25.55333,0.06021,0.1013,0.36817,5.37354,0.31354,0
16101,2024,ABBV,0.6602,39.6382,0.97511,6.57687,0.03165,1.28662,0.41679,94.3417,0.14269,0
3144,2024,KO,1.02962,2.98427,0.73772,8.52657,0.10573,0.4277,0.46804,10.77577,0.09174,0
2991,2024,CVX,1.06102,0.68134,0.40391,25.73997,0.06874,0.11595,0.75277,1.68216,0.30345,0
17874,2024,TMUS,0.91226,2.36948,0.70322,5.32917,0.05451,0.18365,0.39128,4.09198,0.15238,0
7257,2024,MRK,1.3646,1.5273,0.60402,18.53344,0.14617,0.36959,0.54795,5.42935,0.3035,0
12540,2024,ADBE,1.06758,1.14321,0.53341,46.00592,0.18392,0.39419,0.71138,16.13081,0.4996,0
171007,2024,NOW,1.09919,1.12124,0.52858,61.47826,0.06991,0.1483,0.53888,22.78083,0.39605,0
143357,2024,ACN,1.09916,0.94611,0.47851,170.16207,0.12989,0.25681,1.16027,7.55833,0.34117,0
8479,2024,PEP,0.81894,4.50618,0.81732,9.03176,0.09629,0.5309,0.92346,11.56401,0.15385,0
7154,2024,MCD,1.19114,-15.53305,1.06881,7.75524,0.14902,-2.16566,0.46972,-54.60346,0.16018,0
6066,2024,IBM,1.04043,4.02029,0.80031,4.25874,0.04391,0.22057,0.45747,7.45693,0.12247,0
25124,2024,LIN,0.89006,1.06739,0.50731,15.57065,0.08191,0.17235,0.41181,5.20136,0.23176,0
10530,2024,TMO,1.66044,0.961,0.48962,5.58417,0.06509,0.12776,0.44059,3.99504,0.18189,0
1161,2024,AMD,2.61626,0.20251,0.1684,24.8913,0.0237,0.02851,0.37248,3.4033,0.26085,0
1078,2024,ABT,1.67098,0.70311,0.41164,12.61896,0.16462,0.28118,0.51527,4.10944,0.25536,0
20779,2024,CSCO,0.90829,1.73694,0.63463,13.12823,0.08295,0.22703,0.43245,4.27083,0.1378,0
24800,2024,QCOM,2.40204,1.09919,0.52362,14.76691,0.18389,0.38601,0.70642,7.20353,0.42251,0
179621,2024,PM,0.88021,-6.09821,1.15975,7.85763,0.11422,-0.6006,0.61307,-15.92558,0.1705,0
136725,2024,ISRG,4.07437,0.1347,0.1181,1000.0,0.12392,0.14133,0.44561,11.32617,1.09098,0
27928,2024,INTU,1.29195,0.74289,0.42624,15.92149,0.09221,0.16072,0.50682,9.84115,0.3566,0
5047,2024,GE,1.0943,5.35498,0.84112,6.59838,0.05324,0.33895,0.31199,9.25866,0.04547,0
3980,2024,DIS,0.72953,0.9007,0.46222,4.85098,0.02534,0.04938,0.46561,1.73092,0.15404,0
2817,2024,CAT,1.41553,3.50264,0.77788,8.47164,0.12297,0.55369,0.73845,8.89511,0.17629,0
10499,2024,TXN,4.12462,1.10075,0.52398,10.11553,0.13515,0.28391,0.44048,10.10599,0.33957,0
2136,2024,VZ,0.62563,2.86321,0.73857,3.83158,0.0455,0.17641,0.35036,1.69639,0.12991,0
3735,2024,DHR,1.39703,0.565,0.36099,18.73741,0.05028,0.0787,0.3079,3.33184,0.23893,0
119314,2024,BKNG,1.30958,-7.89254,1.14508,7.60638,0.21229,-1.46318,0.85676,-40.72003,0.26232,0
9899,2024,T,0.66496,2.63069,0.69547,3.40548,0.02773,0.10489,0.30987,1.56551,0.14121,1
10983,2024,RTX,0.99289,1.67736,0.61957,3.71969,0.02931,0.07936,0.49618,2.56256,0.07095,0
7163,2024,SPGI,0.85404,0.68497,0.37716,17.10355,0.06396,0.11617,0.23593,4.62299,0.25047,0
8530,2024,PFE,1.17125,1.41604,0.58529,4.42408,0.03763,0.09105,0.29455,1.70454,0.10203,0
1704,2024,AMAT,2.5059,0.8109,0.44779,31.91093,0.20858,0.37772,0.78979,7.81709,0.56315,0
4517,2024,NEE,0.47135,2.58045,0.67992,3.34631,0.03653,0.13864,0.13018,2.94338,0.10257,1
1300,2024,HON,1.31295,3.00956,0.74519,7.28544,0.07587,0.30641,0.51197,7.88352,0.10881,0
6829,2024,LOW,1.08535,-4.02874,1.33017,6.96143,0.16141,-0.48886,1.9413,-10.23276,0.16788,0
3226,2024,CMCSA,0.67712,2.10301,0.67591,5.6374,0.06082,0.18925,0.46479,1.66144,0.15379,0
1602,2024,AMGN,1.25676,14.62685,0.93601,3.13978,0.04453,0.69593,0.36394,23.81106,0.13366,0
11672,2024,TJX,1.18014,2.7828,0.73565,80.79487,0.1532,0.57953,1.77517,16.64264,0.26186,0
20748,2024,ANET,4.35939,0.40512,0.28832,1000.0,0.20308,0.28535,0.49866,13.94877,0.91581,0
6565,2024,LRCX,2.96955,1.19507,0.54443,23.94693,0.20421,0.44825,0.79518,16.25771,0.45587,0
10867,2024,UNP,0.76532,3.00918,0.75057,7.65642,0.09964,0.39947,0.35812,8.15815,0.18389,0
23650,2024,SHOP,3.70859,0.20471,0.16992,340.0,0.145,0.17468,0.63775,11.90973,0.68301,0
10115,2024,SYK,1.94945,1.08253,0.51982,12.85859,0.06965,0.14505,0.52582,6.65518,0.18991,0
2285,2024,BA,1.31851,-40.94967,1.02503,-3.53932,-0.07557,3.01916,0.42823,-33.88125,-0.07537,1
25279,2024,BSX,1.08142,0.7989,0.44148,11.37152,0.04704,0.08512,0.4251,6.04995,0.1975,0
35077,2024,UBER,1.06701,1.33445,0.56139,7.59465,0.19233,0.45719,0.85821,5.89812,0.24809,0
8549,2024,COP,1.29058,0.89487,0.47226,12.53443,0.0753,0.14268,0.44588,1.95271,0.34706,0
12635,2024,FI,1.05957,1.82836,0.64126,4.74879,0.04057,0.11567,0.26506,4.28022,0.13399,0
24856,2024,GILD,1.59722,2.05634,0.67377,11.12282,0.00814,0.02483,0.4874,5.95411,0.27241,0
2403,2024,BMY,1.25263,4.66575,0.82303,4.98459,-0.09663,-0.54778,0.52158,7.02542,0.1993,0
6774,2024,LMT,1.12508,7.78209,0.88613,6.77317,0.09594,0.84257,1.27736,17.95515,0.14147,0
6304,2024,KLAC,2.15225,3.58197,0.78175,11.7503,0.17895,0.81996,0.63577,32.90498,0.27422,0
1632,2024,ADI,1.83539,0.37104,0.27063,6.42422,0.03391,0.04649,0.19547,3.14782,0.29517,0
25434,2024,SBUX,0.75495,-5.20626,1.23745,9.08826,0.12001,-0.50489,1.15434,-14.83506,0.15718,0
38212,2024,APP,2.18653,4.38554,0.81432,6.46582,0.26916,1.44958,0.80236,101.04054,0.43917,0
7228,2024,MDT,1.84906,0.90421,0.47365,9.31824,0.05085,0.09708,0.36679,2.26255,0.16221,0
10920,2024,UPS,1.1745,3.1898,0.76105,9.01733,0.08252,0.34585,1.2997,6.44282,0.18981,0
7343,2024,MU,2.63538,0.5381,0.34985,0.08513,0.01121,0.01724,0.36175,2.3649,0.3503,0
171067,2024,PANW,0.89157,2.86694,0.7414,108.66265,0.12894,0.4986,0.40156,20.42086,0.21979,0
7065,2024,MMC,1.13316,3.21886,0.76036,8.89571,0.07188,0.3043,0.43303,7.82332,0.10017,0
24344,2024,VRTX,2.69214,0.37317,0.27176,150.45098,-0.02377,-0.03264,0.48906,6.30544,-0.08044,0
35182,2024,CRWD,1.76633,1.64131,0.61858,-2.06533,-0.00221,-0.00588,0.45436,30.08708,0.2567,0
137310,2024,MRVL,1.53952,0.50477,0.33545,-0.04488,-0.0438,-0.06591,0.28545,7.27912,0.24806,0
1891,2024,ADP,1.01026,10.95415,0.91635,13.68843,0.06902,0.82505,0.35323,21.41996,0.08346,0
138743,2024,EQIX,1.62646,1.59174,0.61374,3.29412,0.02323,0.06025,0.24934,6.78082,0.15088,0
3062,2024,CTAS,2.08949,1.0974,0.52322,23.19031,0.18445,0.38687,1.05241,19.483,0.42132,0
33175,2024,SPOT,1.88292,1.17285,0.53978,31.74449,0.09479,0.20597,1.30554,15.94302,0.35509,0
9850,2024,SO,0.66867,3.26747,0.74739,2.47611,0.03031,0.13253,0.18407,2.71938,0.09021,1
7906,2024,NKE,2.21105,1.76841,0.63878,12.46465,0.088,0.24362,1.266,6.7684,0.15826,0
8543,2024,MO,0.51395,-16.69571,1.0622,10.61106,0.32021,-5.03307,0.58118,-39.50143,0.23426,0
6008,2024,INTC,1.32687,0.92126,0.46545,-1.85793,-0.09546,-0.18894,0.27025,0.87455,0.09063,1
178081,2024,MELI,1.21315,4.79085,0.82731,15.94545,0.07585,0.43921,0.82462,19.81319,0.37985,0
105365,2024,AMT,0.44926,15.20569,0.84203,3.21837,0.03692,0.66673,0.16581,25.34531,0.10287,1
9667,2024,SHW,0.79322,4.83348,0.82858,7.93814,0.11346,0.66188,0.9774,21.08544,0.16103,0
139665,2024,MCO,1.47067,3.30379,0.75963,9.92333,0.13273,0.57728,0.45714,23.9419,0.24096,0
24616,2024,PYPL,1.26286,2.99721,0.74983,15.08639,0.05081,0.20312,0.38962,4.15108,0.12174,0
7171,2024,MCK,0.89926,-37.04629,1.02254,21.19262,0.04385,-1.58872,4.77843,-40.56111,0.0792,0
14282,2024,APH,2.37181,1.18302,0.5403,14.96544,0.11306,0.24755,0.71001,8.57699,0.24298,0
145046,2024,ELV,1.45245,1.82653,0.6456,8.71477,0.05116,0.14474,1.51263,2.03116,0.07696,0
4093,2024,DUK,0.66901,2.74824,0.72494,2.23152,0.02428,0.09204,0.16316,1.7009,0.09126,1
149070,2024,CME,1.00703,4.18924,0.80729,24.50466,0.02565,0.13311,0.0446,3.15292,0.03326,1
5959,2024,TT,1.20908,1.69762,0.62838,14.62584,0.12746,0.34434,0.98469,11.11775,0.24847,0
13421,2024,CDNS,2.93122,0.92026,0.47924,19.4943,0.11761,0.22584,0.51716,17.60563,0.29309,0
14477,2024,WM,0.76286,4.40051,0.8148,5.9011,0.06162,0.33277,0.49505,9.81792,0.14843,0
148349,2024,TDG,1.58211,-5.06661,1.24556,2.80016,0.06699,-0.2725,0.31033,-12.75478,0.06417,0
24975,2024,SNPS,2.44127,0.4505,0.30981,40.07881,0.17313,0.25175,0.46869,8.80392,0.34738,0
142953,2024,MDLZ,0.67737,1.54237,0.60644,12.71654,0.06732,0.17121,0.53201,2.92269,0.1182,0
23812,2024,REGN,4.73111,0.28636,0.22261,76.57971,0.11686,0.15033,0.37612,2.65969,0.52589,0
3221,2024,AON,1.019,6.94903,0.86868,5.62944,0.0542,0.43359,0.3206,12.67416,0.07135,0
7585,2024,MSI,1.2817,7.56078,0.88222,9.16271,0.10805,0.92601,0.74114,45.35445,0.18569,0
28930,2024,MAR,0.40294,-9.75067,1.11428,5.53094,0.09071,-0.79378,0.95867,-25.79375,0.09423,0
2547,2024,CI,0.84289,2.7938,0.73542,4.622,0.02203,0.08369,1.56762,1.84252,0.0904,0
22260,2024,HCA,1.0815,-23.59264,0.99067,5.11742,0.09679,-2.30492,1.18635,-30.02473,0.17833,0
5878,2024,ITW,1.35933,3.54343,0.77985,14.65371,0.2315,1.05187,1.05515,22.48089,0.27923,0
3170,2024,CL,0.92325,73.12264,0.9661,15.01027,0.18004,13.62736,1.25271,348.44902,0.26493,0
13721,2024,ZTS,1.7544,1.9847,0.66496,12.89394,0.17462,0.52117,0.65049,15.3186,0.31193,0
183377,2024,FTNT,1.47056,5.53575,0.847,89.94,0.17875,1.1683,0.61003,48.51129,0.27307,0
15704,2024,TRI,1.01572,0.5406,0.34881,11.10169,0.11987,0.18578,0.39366,6.06696,0.38206,0
14489,2024,DELL,0.77867,-54.74561,1.01739,4.97131,0.05758,-3.09852,1.19839,-48.65425,0.05572,0
61811,2024,SCCO,2.74645,1.03311,0.50633,14.75325,0.18045,0.36818,0.61097,7.79659,0.46666,0
5046,2024,GD,1.36816,1.53275,0.60517,12.20356,0.06768,0.17142,0.8539,3.22858,0.12142,0
111534,2024,MSTR,0.71,0.41765,0.29461,-1.01897,-0.04514,-0.064,0.01793,3.90468,-0.00697,0
4973,2024,AJG,1.50759,2.18699,0.68595,7.06583,0.02276,0.07258,0.17983,3.52109,0.0586,0
40614,2024,CEG,1.57406,2.99157,0.74419,8.64032,0.07083,0.28475,0.4453,5.31558,-0.06256,0
15044,2024,WDAY,1.90068,0.98993,0.49747,4.5614,0.02926,0.05822,0.46982,7.72639,0.27519,0
2111,2024,BDX,1.16883,1.21267,0.54806,5.47892,0.02976,0.06586,0.3534,2.69225,0.12097,0
7435,2024,MMM,1.41116,9.36335,0.90233,3.41226,0.10467,1.08615,0.59271,18.12602,0.05056,0
16478,2024,EOG,2.0975,0.60765,0.37797,43.71038,0.1357,0.21815,0.49977,2.3271,0.68085,0
28180,2024,ORLY,0.705,-11.86372,1.09205,13.73599,0.16025,-1.74088,1.12185,-49.71852,0.1875,0
7985,2024,NOC,1.01033,2.22819,0.69023,7.03704,0.08456,0.27299,0.83132,4.44896,0.1288,0
112876,2024,EPD,0.9971,1.65422,0.61592,4.70468,0.07647,0.20538,0.72853,2.36379,0.17074,0
165649,2024,ET,1.12216,2.52498,0.62965,2.8373,0.0384,0.15397,0.65806,2.14978,0.14575,0
4213,2024,ECL,1.25724,1.55283,0.60741,7.69556,0.09435,0.24122,0.70312,7.58176,0.20693,0
1209,2024,APD,1.52239,1.22683,0.52814,5.68872,0.09673,0.22471,0.30577,3.88631,0.17448,0
11506,2024,WMB,0.50094,3.20071,0.72787,2.32961,0.0408,0.17942,0.1926,5.31992,0.12531,1
8358,2024,PH,0.92962,1.42619,0.58765,7.7025,0.09708,0.2356,0.68024,5.38845,0.19657,0
34749,2024,COIN,2.28081,1.19347,0.5441,24.46012,0.11441,0.25096,0.27918,6.12823,0.20846,0
3813,2024,TGT,0.93533,2.93897,0.74613,13.54258,0.07082,0.27894,1.84469,4.28387,0.17092,0
112168,2024,RSG,0.58285,1.84086,0.64795,6.63466,0.06305,0.17913,0.49478,5.50357,0.18747,0
15444,2024,CRH,1.36781,1.28497,0.54853,8.04248,0.06899,0.16162,0.70282,2.90026,0.18128,0
4321,2024,EMR,1.77499,0.77357,0.37827,8.9969,0.04448,0.09096,0.39534,2.88236,0.19908,0
28191,2024,RCL,0.17368,3.87875,0.79134,3.46723,0.07761,0.3804,0.44467,8.20211,0.17948,0
2574,2024,CSX,0.86081,2.42017,0.70753,6.25361,0.08114,0.27756,0.34001,4.90475,0.17341,0
6310,2024,KMI,0.49422,1.29508,0.55373,2.32755,0.03659,0.08559,0.21146,1.99381,0.14251,1
339965,2024,SNOW,1.77796,2.00915,0.66718,-520.68032,-0.14231,-0.42856,0.40142,20.20042,0.15924,0
36191,2024,CARR,1.25329,1.63397,0.61514,4.7135,0.14983,0.39798,0.60118,4.25789,0.02447,0
5643,2024,HLT,0.69617,-5.42286,1.22328,4.15641,0.09291,-0.41186,0.67631,-16.03562,0.0996,0
8151,2024,OKE,0.89807,2.46161,0.65454,3.31961,0.04737,0.17815,0.33867,3.43651,0.11656,0
27885,2024,TTD,1.85715,1.07245,0.51748,282.14465,0.06431,0.13328,0.40001,19.77073,0.2338,0
8272,2024,SRE,0.5462,1.92421,0.60701,1.93848,0.02976,0.09435,0.13712,1.88156,0.08407,1
8402,2024,PAYX,1.28179,3.01262,0.75079,32.62325,0.10005,0.40148,0.33637,13.79035,0.15285,0
7241,2024,CVS,0.81132,2.34893,0.70093,3.40365,0.01822,0.06106,1.4723,0.74856,0.05131,0
24925,2024,ROP,0.40256,0.66077,0.39787,7.81173,0.04944,0.08211,0.22465,2.95639,0.19196,0
14590,2024,FCX,2.41921,1.48285,0.47531,9.95851,0.03444,0.10745,0.4641,3.11251,0.27465,0
23809,2024,AZO,0.83848,-4.61641,1.27652,8.14441,0.155,-0.56056,1.07648,-11.33771,0.13701,0
9465,2024,SLB,1.44954,1.25816,0.54327,12.43945,0.09116,0.21112,0.74158,2.54182,0.24834,0
5073,2024,GM,1.12756,3.39566,0.76555,2.97758,0.02148,0.09526,0.67001,0.84459,0.09399,0
7923,2024,NSC,0.89929,2.0534,0.6725,4.90876,0.06002,0.18328,0.27753,3.71296,0.13794,0
184725,2024,NXPI,2.35797,1.61755,0.60914,9.03769,0.10293,0.27333,0.51729,5.75645,0.18729,0
26367,2024,XYZ,2.32604,0.7308,0.42261,6.0845,0.07877,0.13622,0.65586,2.47632,0.10985,0
4598,2024,FDX,1.19304,2.12129,0.67962,7.4092,0.0467,0.14576,1.00341,1.8476,0.11815,0
6268,2024,JCI,0.93509,1.57374,0.59337,4.79236,0.03993,0.10591,0.53758,3.1958,0.08258,0
24316,2024,MNST,3.31794,0.29565,0.22818,74.86817,0.1955,0.25329,0.97067,8.58467,1.0949,0
5256,2024,GWW,2.48894,1.5265,0.58059,34.45455,0.21622,0.56849,1.9445,15.17135,0.41182,0
9248,2024,ROST,1.61711,1.70554,0.63039,30.47071,0.14027,0.3795,1.41756,8.98608,0.25085,0
1440,2024,AEP,0.44497,2.82269,0.73783,2.34723,0.02878,0.11012,0.19132,1.82417,0.08947,1
35620,2024,DDOG,2.63654,1.13138,0.53082,7.68025,0.03176,0.06769,0.46398,18.00989,0.28349,0
12294,2024,MPLX,1.01267,1.73107,0.62651,4.27633,0.11509,0.31799,0.29514,3.58577,0.25301,0
126136,2024,CHTR,0.31388,8.36036,0.86864,2.53299,0.03388,0.32611,0.36718,3.1215,0.11073,1
176567,2024,SMCI,3.80777,0.81384,0.44868,62.56583,0.11731,0.21278,1.52545,8.89484,-0.56388,0
29453,2024,LNG,1.08106,5.93051,0.77062,4.99837,0.07415,0.57063,0.35804,8.4455,0.1596,0
3650,2024,CMI,1.31316,1.96982,0.64147,9.50646,0.12511,0.38419,1.08123,4.66339,0.0735,0
170750,2024,FANG,0.43858,0.72689,0.40763,6.99405,0.0496,0.08846,0.16445,1.2633,0.2338,0
13824,2024,FICO,1.62355,-2.78448,1.56039,6.94475,0.29851,-0.53269,0.99979,-49.24418,0.23613,0
157373,2024,VST,0.96288,10.40304,0.85218,4.07046,0.0704,0.85941,0.45602,15.13959,0.14177,0
66446,2024,PWR,1.30232,1.5516,0.6077,6.63541,0.04843,0.12365,1.26702,6.3782,0.1833,0
178507,2024,MSCI,0.84761,-6.79304,1.17262,8.28528,0.20368,-1.17993,0.5245,-49.62545,0.23516,0
170841,2024,PSX,1.18711,1.60971,0.60785,2.56573,0.02917,0.07724,1.97229,1.69761,0.09499,0
8068,2024,OXY,0.95263,1.96989,0.59647,6.16772,0.03577,0.11812,0.31277,1.79225,0.22445,0
26494,2024,TEAM,1.17859,4.04636,0.80184,-3.43566,-0.05766,-0.29096,0.83624,44.62129,0.34651,0
66065,2024,URI,0.97773,2.26641,0.69385,5.97829,0.09143,0.29865,0.54486,5.33567,0.23264,0
243174,2024,FLUT,0.94641,1.42484,0.54027,1.88367,0.00175,0.00463,0.5732,4.94748,0.12099,0
4029,2024,D,0.71192,2.7501,0.7052,1.65398,0.02074,0.08088,0.14118,1.74734,0.06948,1
143912,2024,AXON,1.36928,0.92235,0.4798,10.48154,0.08426,0.16198,0.46541,19.56304,0.19018,0
177267,2024,TEL,1.60788,0.83917,0.45366,42.67143,0.13971,0.25844,0.69331,3.66529,0.33536,0
100644,2024,FERG,1.80406,1.95085,0.66112,15.0,0.10469,0.30894,1.78826,7.98238,0.17096,0
149337,2024,NDAQ,0.98532,1.71522,0.63152,4.87681,0.03675,0.09981,0.24458,3.97266,0.10102,0
28192,2024,HWM,2.17043,1.32585,0.56707,8.66138,0.1098,0.25672,0.70634,9.85597,0.2176,0
110732,2024,WCN,0.65302,1.52124,0.60337,5.22249,0.03116,0.07857,0.45008,5.63218,0.1864,0
8264,2024,PCG,1.05426,3.61425,0.77255,1.58697,0.01879,0.08792,0.18269,1.5494,0.07781,1
186989,2024,MPC,1.17381,3.06295,0.68924,3.7459,0.04369,0.19414,1.76094,2.48419,0.15942,0
31673,2024,COR,0.87915,102.66454,0.98828,12.22498,0.02249,2.33632,4.38079,67.92911,0.05255,0
28877,2024,KDP,0.49425,1.20394,0.54627,4.93197,0.02697,0.05944,0.28731,1.79747,0.07603,0
133366,2024,EW,4.17579,0.29929,0.22921,74.72727,0.31976,0.41753,0.41665,4.3581,0.18123,0
6435,2024,KMB,0.79669,18.49286,0.93884,12.15185,0.15381,3.02976,1.21226,51.76064,0.20819,0
36175,2024,VRT,1.64734,2.75159,0.73345,9.14894,0.05429,0.20367,0.87728,17.76765,0.19696,0
165993,2024,FIS,0.851,1.15199,0.53528,4.57641,0.04292,0.09237,0.29976,2.73212,0.11452,1
8810,2024,PEG,0.65104,2.39084,0.70509,2.6678,0.03243,0.10997,0.18832,2.61115,0.05537,0
35056,2024,ALC,2.76953,0.40802,0.28978,7.28125,0.03355,0.04723,0.32659,1.94813,0.23618,0
7881,2024,NEM,1.62734,0.87677,0.46567,12.01022,0.05942,0.11187,0.33154,1.4016,0.24249,0
1598,2024,AME,1.24037,0.51535,0.34009,16.0124,0.09405,0.14253,0.47441,4.30704,0.36754,0
14225,2024,FAST,4.67457,0.29912,0.23025,206.84932,0.24491,0.31817,1.60622,11.40045,1.08468,0
1380,2024,HES,1.12279,1.29708,0.54793,8.53676,0.10429,0.24688,0.48571,3.65604,0.38493,0
41897,2024,KVUE,0.96271,1.64801,0.62236,6.18561,0.04023,0.10654,0.60369,4.2262,0.11103,0
6502,2024,KR,0.95816,5.35124,0.84261,10.08,0.05065,0.32167,2.79616,4.91037,0.13069,0
32106,2024,BKR,1.32484,1.2612,0.55543,17.11111,0.07765,0.17632,0.72541,2.4028,0.15637,0
5492,2024,LHX,1.07664,1.14902,0.53384,3.47259,0.03576,0.07697,0.50773,2.0452,0.11413,0
141459,2024,GRMN,3.5389,0.22707,0.18505,1000.0,0.14656,0.17984,0.65385,5.05816,0.8038,0
260774,2024,CBRE,1.07354,1.80609,0.62302,8.06512,0.0397,0.11509,1.46688,4.71483,0.11243,0
38092,2024,CPNG,1.16563,2.72167,0.72778,3.63571,0.01004,0.03753,1.97263,9.64806,0.16889,0
113490,2024,CCI,0.50069,-247.13534,1.00406,2.39181,-0.11923,29.34586,0.20064,-296.84662,0.08954,1
1186,2024,AEM,1.85539,0.43941,0.30527,32.89668,0.06321,0.09099,0.27631,1.88357,0.43269,0
4839,2024,F,1.16484,5.3605,0.84271,1.6098,0.02061,0.13113,0.64865,0.87517,0.06417,1
3851,2024,DAL,0.3691,3.92853,0.7971,8.02544,0.04587,0.22605,0.81785,2.55748,0.13357,0
35168,2024,CTVA,1.45359,0.706,0.41139,9.02146,0.02222,0.03813,0.41416,1.64158,0.12772,0
185532,2024,TRGP,0.72379,7.06523,0.80566,3.5133,0.05626,0.4934,0.72057,14.99417,0.19926,0
7977,2024,XEL,0.66961,2.58749,0.72125,1.9012,0.02764,0.09917,0.19192,1.98654,0.09188,1
180652,2024,VRSK,0.73581,41.55544,0.97538,10.19502,0.22468,9.57243,0.67571,386.35868,0.27502,0
3532,2024,GLW,1.62472,1.55952,0.60087,3.81389,0.01824,0.04735,0.47474,3.61536,0.11635,0
15247,2024,VLO,1.53191,1.33086,0.54241,6.52414,0.04606,0.11301,2.06132,1.57471,0.20486,0
37453,2024,RBLX,1.0177,31.45845,0.97092,-25.38406,-0.13037,-4.22398,0.50202,174.12373,0.11804,0
61567,2024,EL,1.38934,3.07922,0.75486,4.20106,0.01799,0.07339,0.72007,7.18188,0.14423,0
111864,2024,CTSH,2.09317,0.38576,0.27837,56.03704,0.11219,0.15547,0.98848,2.64197,0.38215,0
8539,2024,EXC,0.87233,3.00371,0.75023,2.15079,0.02282,0.09138,0.21365,1.40546,0.06887,1
101276,2024,STLA,1.08502,1.53616,0.60447,4.14253,0.02636,0.067,0.75565,0.44445,0.03141,0
24617,2024,ODFL,1.33329,0.29374,0.22705,7283.00943,0.21599,0.27943,1.05889,8.8514,1.33083,0
12441,2024,IT,1.05732,5.27933,0.84075,9.18762,0.1469,0.92241,0.73435,27.58177,0.20694,0
65417,2024,YUM,1.47439,-1.87958,2.13691,4.6845,0.2209,-0.1943,1.12487,-4.89417,0.1175,0
126554,2024,A,2.08918,1.00848,0.50211,16.59375,0.10881,0.21855,0.54955,6.30103,0.29438,0
35604,2024,NET,2.85892,2.15538,0.68308,-26.7627,-0.02387,-0.07532,0.50577,35.49412,0.16871,0
36190,2024,OTIS,0.98981,-3.30941,1.41782,12.12042,0.14537,-0.33932,1.26025,-7.59524,0.09742,0
161844,2024,LVS,0.73953,6.07004,0.84709,3.29825,0.06997,0.50139,0.54631,12.7563,0.18302,0
64630,2024,TTWO,0.77878,3.29466,0.76715,-2.80753,-0.48786,-2.0952,0.61364,17.16984,-0.00642,0
5568,2024,KHC,1.05543,0.79215,0.44131,5.89803,0.03108,0.05579,0.29275,0.74613,0.10739,1
16721,2024,EA,0.94709,0.93674,0.48367,27.31034,0.09064,0.17554,0.60341,5.71008,0.34754,0
30098,2024,IR,2.28902,0.7628,0.43113,6.81332,0.04656,0.08239,0.40173,3.58036,0.17988,0
21847,2024,HUBS,1.67383,0.98913,0.49727,-14.5434,0.00122,0.00243,0.69222,18.90162,0.31713,0
41818,2024,GEHC,1.03643,2.89332,0.73852,5.9881,0.06023,0.23597,0.59452,4.22979,0.07984,0
12756,2024,CCEP,0.81458,2.60514,0.71109,9.29412,0.04559,0.16704,0.65717,4.02766,0.13841,0
10247,2024,SYY,1.195,12.37957,0.92411,5.52389,0.07846,1.05108,3.16427,18.87452,0.12981,0
17928,2024,IQV,0.83786,3.43366,0.77445,3.38657,0.05104,0.22631,0.5727,5.70388,0.13038,0
5597,2024,HSY,0.95673,1.74609,0.63585,15.73152,0.17157,0.47114,0.86525,7.26958,0.30752,0
11228,2024,VMC,1.8285,1.10392,0.52396,7.56301,0.05331,0.11232,0.43366,4.18546,0.15728,0
24197,2024,IDXX,1.31087,1.06445,0.51561,38.12969,0.26959,0.55655,1.18341,21.14843,0.54707,0
5606,2024,HPQ,0.72367,-31.16553,1.03315,6.92257,0.06953,-2.09751,1.34203,-25.21004,0.09092,0
39293,2024,HOOD,1.3866,2.28487,0.69557,43.25,0.05388,0.17699,0.11361,4.134,-0.00862,0
7366,2024,ETR,0.71939,3.27406,0.76224,2.26829,0.01658,0.0712,0.18336,2.1593,0.09089,1
60979,2024,WAB,1.30353,0.84917,0.45819,8.35323,0.05646,0.10465,0.5554,3.21839,0.21403,0
4060,2024,DD,1.32556,0.55002,0.35056,3.68254,0.01919,0.03011,0.33808,1.36497,0.14381,1
10795,2024,UAL,0.80994,4.84481,0.82891,3.19705,0.04251,0.24844,0.77026,2.51196,0.15381,0
4423,2024,EFX,0.75109,1.42588,0.58165,4.75818,0.05137,0.12594,0.48311,6.58788,0.19365,0
